업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
㈜휙고,주사업장,강원도 강릉시 용지로 174-10,,37.76406631,128.9004976,,강원도 강릉시 교동 118 외필지,,38,0,0,38,0,,,,,,,,09:00,23:59,,,,,,,,000-0000-0000,2022-12-09,4200000,강원도 강릉시
케이디에프㈜,주사업장,"대전광역시 서구 둔산서로 9, 6층(둔산동, 씨에프프라자)","대전광역시 서구 둔산동 1251, 씨에프프라자 6층",36.34753577,127.3826059,대전광역시 유성구 봉용동 368-4,대전광역시 유성구 봉용동 368-4,14,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,안소영,042-487-4700,2021-07-05,6300000,대전광역시
케이디에프㈜,주사업장,"대전광역시 서구 둔산서로 9, 6층(둔산동, 씨에프프라자)","대전광역시 서구 둔산동 1251, 씨에프프라자 6층",36.34753577,127.3826059,대전광역시 중구 대흥동 184-8,대전광역시 중구 대흥동 184-8,38,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,안소영,042-487-4700,2021-07-05,6300000,대전광역시
케이디피플㈜,주사업장,"대전광역시 서구 둔산서로 9, 6층(둔산동, CF빌딩)","대전광역시 서구 둔산동 1251, CF빌딩 6층",36.34753577,127.3826059,대전광역시 중구 대흥동 184-7,대전광역시 중구 대흥동 184-7,19,33,32,1,1,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,임선욱,070-7603-4003,2021-07-05,6300000,대전광역시
코리아렌트㈜,주사업장,"대전광역시 서구 둔산남로 96, 1002호(탄방동, 이플러스빌딩)","대전광역시 서구 탄방동 711, E플러스빌딩 1002호",36.34872991,127.3882511,대전광역시 서구 매노동 194-2,대전광역시 서구 매노동 194-2,25,24,24,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,조석호,070-7734-7773,2021-07-05,6300000,대전광역시
코리아렌트㈜,주사업장,"대전광역시 서구 둔산남로 96, 1002호(탄방동, 이플러스빌딩)","대전광역시 서구 탄방동 711, E플러스빌딩 1002호",36.34872991,127.3882511,충남 논산시 연무읍 동산리 721-8,충남 논산시 연무읍 동산리 721-8,100,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,조석호,070-7734-7773,2021-07-05,6300000,대전광역시
㈜중부,주사업장,"대전광역시 서구 월평새뜸로 5, 315호(월평동, 패션월드)","대전광역시 서구 월평동 1491, 패션월드 315호",36.35202279,127.3527392,"대전광역시 서구 대덕대로185번길 14, 5층 6층",대전광역시 서구 둔산동 1048 5층 6층,44,385,379,6,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,이영호,042-321-9988,2021-07-05,6300000,대전광역시
㈜중부,주사업장,"대전광역시 서구 월평새뜸로 5, 315호(월평동, 패션월드)","대전광역시 서구 월평동 1491, 패션월드 315호",36.35202279,127.3527392,"대전광역시 서구 대덕대로185번길 14, 4층",대전광역시 서구 둔산동 1048 4층,22,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,이영호,042-321-9988,2021-07-05,6300000,대전광역시
㈜중부,주사업장,"대전광역시 서구 월평새뜸로 5, 315호(월평동, 패션월드)","대전광역시 서구 월평동 1491, 패션월드 315호",36.35202279,127.3527392,충북 공주시 우성면 단지리 63-2,충북 공주시 우성면 단지리 63-2,144,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,이영호,042-321-9988,2021-07-05,6300000,대전광역시
㈜중부,주사업장,"대전광역시 서구 월평새뜸로 5, 315호(월평동, 패션월드)","대전광역시 서구 월평동 1491, 패션월드 315호",36.35202279,127.3527392,대전광역시 서구 둔산남로 50,대전광역시 서구 탄방동 587,100,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,이영호,042-321-9988,2021-07-05,6300000,대전광역시
㈜중부,주사업장,"대전광역시 서구 월평새뜸로 5, 315호(월평동, 패션월드)","대전광역시 서구 월평동 1491, 패션월드 315호",36.35202279,127.3527392,충청남도 금산군 부리면 가덕길 23,충남 금산군 부리면 선원리 1206-2,61,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,이영호,042-321-9988,2021-07-05,6300000,대전광역시
㈜중부,주사업장,"대전광역시 서구 월평새뜸로 5, 315호(월평동, 패션월드)","대전광역시 서구 월평동 1491, 패션월드 315호",36.35202279,127.3527392,대전광역시 유성구 용계동 665-6,대전광역시 유성구 용계동 665-6,24,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,이영호,042-321-9988,2021-07-05,6300000,대전광역시
케이디에프㈜,주사업장,"대전광역시 서구 둔산서로 9, 6층(둔산동, 씨에프프라자)","대전광역시 서구 둔산동 1251, 씨에프프라자 6층",36.34753577,127.3826059,대전광역시 서구 둔산동 1228,대전광역시 서구 둔산동 1228,31,132,129,3,1,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,안소영,042-487-4700,2021-07-05,6300000,대전광역시
케이디에프㈜,주사업장,"대전광역시 서구 둔산서로 9, 6층(둔산동, 씨에프프라자)","대전광역시 서구 둔산동 1251, 씨에프프라자 6층",36.34753577,127.3826059,대전광역시 서구 둔산동 1232,대전광역시 서구 둔산동 1232,38,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,안소영,042-487-4700,2021-07-05,6300000,대전광역시
케이디에프㈜,주사업장,"대전광역시 서구 둔산서로 9, 6층(둔산동, 씨에프프라자)","대전광역시 서구 둔산동 1251, 씨에프프라자 6층",36.34753577,127.3826059,대전광역시 유성구 봉용동 368-4,대전광역시 유성구 봉용동 368-4,25,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,안소영,042-487-4700,2021-07-05,6300000,대전광역시
㈜에스비렌트,주사업장,대전광역시 서구 계룡로 367번길 77(갈마동),대전광역시 서구 갈마동 791-2,36.35608665,127.3707443,대전광역시 서구 계룡로367번길 77,대전광역시 서구 갈마동 791-2,10,137,136,1,1,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,김진수,042-485-5559,2021-07-05,6300000,대전광역시
㈜에스비렌트,주사업장,대전광역시 서구 계룡로 367번길 77(갈마동),대전광역시 서구 갈마동 791-2,36.35608665,127.3707443,충청남도 계룡시 두마면 입암길 146,충남 계룡시 두마면 입암리 326,61,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,김진수,042-485-5559,2021-07-05,6300000,대전광역시
㈜에스비렌트,주사업장,대전광역시 서구 계룡로 367번길 77(갈마동),대전광역시 서구 갈마동 791-2,36.35608665,127.3707443,충청북도 옥천군 이원면 수묵1길 46,충북 옥천군 이원면 수묵리 483-1,42,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,김진수,042-485-5559,2021-07-05,6300000,대전광역시
㈜에이치케이나라렌트카,주사업장,"대전광역시 서구 둔산중로134번길 39, 507호(둔산동, 드림타운)","대전광역시 서구 둔산동 925, 드림타운 507호",36.35901595,127.3890987,"대전광역시 서구 둔산남로 50, 7층",대전광역시 서구 탄방동 587 7층,70,171,160,11,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,최민상,042-486-7048,2021-07-05,6300000,대전광역시
㈜에이치케이나라렌트카,주사업장,"대전광역시 서구 둔산중로134번길 39, 507호(둔산동, 드림타운)","대전광역시 서구 둔산동 925, 드림타운 507호",36.35901595,127.3890987,충남 금산군 제원면 명암리 46,충남 금산군 제원면 명암리 46,124,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,최민상,042-486-7048,2021-07-05,6300000,대전광역시
㈜오케이렌터카,주사업장,"대전광역시 서구 도안중로305번길 64, B101호(도안동)","대전광역시 서구 도안동 1380, B101호",36.31540226,127.3495411,충남 논산시 성동면 정지리 286,충남 논산시 성동면 정지리 286,50,35,34,1,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,전구슬,042-471-4982,2021-07-05,6300000,대전광역시
㈜오케이렌터카,주사업장,"대전광역시 서구 도안중로305번길 64, B101호(도안동)","대전광역시 서구 도안동 1380, B101호",36.31540226,127.3495411,대전광역시 서구 가수원동 1090,대전광역시 서구 가수원동 1090,12,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,전구슬,042-471-4982,2021-07-05,6300000,대전광역시
㈜우리렌트,주사업장,"대전광역시 서구 탄방로 56, 2층(탄방동, 탄방빌딩)","대전광역시 서구 탄방동 87-1, 탄방빌딩 2층",36.34236528,127.3924691,대전광역시 서구 탄방로 56,대전광역시 서구 탄방동 87-1,11,54,54,0,9,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,박종오,042-609-0000,2021-07-05,6300000,대전광역시
㈜우리렌트,주사업장,"대전광역시 서구 탄방로 56, 2층(탄방동, 탄방빌딩)","대전광역시 서구 탄방동 87-1, 탄방빌딩 2층",36.34236528,127.3924691,충남 논산시 연산면 신양리 209-4,충남 논산시 연산면 신양리 209-4,20,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,박종오,042-609-0000,2021-07-05,6300000,대전광역시
㈜우리렌트,주사업장,"대전광역시 서구 탄방로 56, 2층(탄방동, 탄방빌딩)","대전광역시 서구 탄방동 87-1, 탄방빌딩 2층",36.34236528,127.3924691,충남 논산시 연산면 신양리 209-5,충남 논산시 연산면 신양리 209-5,43,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,박종오,042-609-0000,2021-07-05,6300000,대전광역시
㈜제일렌트카,주사업장,"대전광역시 서구 둔산중로 54, 904호(둔산동, 센티온빌딩)","대전광역시 서구 둔산동 1412, 센티온빌딩 904호",36.35159266,127.3871159,대전광역시 서구 오동 109,대전광역시 서구 오동 109,45,43,42,1,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,김상현,042-226-0240,2021-07-05,6300000,대전광역시
㈜베스트,주사업장,제주특별자치도 제주시 신성마을길 112,제주특별자치도 제주시 도두이동 382-1,33.5024287,126.4862385,,제주특별자치도 제주시 도두이동 383,,136,131,5,9,0,,,,,,,,07:45,20:00,,,,,,,,064-711-8801,2023-12-06,6500000,제주특별자치도
㈜제주알프스렌트카,주사업장,제주특별자치도 제주시 연미3길 4,제주특별자치도 제주시 오라이동 2093-1,33.48962059,126.5066582,,제주특별자치도 제주시 오라이동 2093-1,,176,168,8,16,0,,,,,,,,07:45,20:00,,,,,,,,064-744-0899,2023-12-06,6500000,제주특별자치도
㈜제주파워렌트카,주사업장,제주특별자치도 제주시 제성1길 67,제주특별자치도 제주시 도두일동 1168,33.49742874,126.4798388,,제주특별자치도 제주시 도두이동 1002-1,,183,175,8,0,0,,,,,,,,07:45,20:00,,,,,,,,064-748-8787,2023-12-06,6500000,제주특별자치도
㈜제주공항전기차,주사업장,제주특별자치도 제주시 다호5길 17,제주특별자치도 제주시 도두이동 390-6,33.50174262,126.4892862,,제주특별자치도 제주시 이호이동 1567-4,,230,224,6,77,0,,,,,,,,07:45,20:00,,,,,,,,064-749-8877,2023-12-06,6500000,제주특별자치도
㈜우도전기렌트카,주사업장,제주특별자치도 제주시 우도면 우도해안길 372,제주특별자치도 제주시 우도면 연평리 2389,33.51090395,126.9436272,,제주특별자치도 제주시 우도면 연평리 2389,,100,100,0,100,0,,,,,,,,07:45,20:00,,,,,,,,064-783-3355,2023-12-06,6500000,제주특별자치도
㈜제주아이렌트카,주사업장,제주특별자치도 제주시 도령로 171-1,제주특별자치도 제주시 용담이동 1815,33.49636863,126.4929515,,제주특별자치도 제주시 용담이동 1815,,150,149,1,19,0,,,,,,,,07:45,20:00,,,,,,,,064-748-7799,2023-12-06,6500000,제주특별자치도
㈜라인렌트카,주사업장,제주특별자치도 제주시 용문로 48,제주특별자치도 제주시 용담이동 731,33.50408533,126.5013669,,제주특별자치도 제주시 도두일동 101-1,,218,218,0,16,0,,,,,,,,07:45,20:00,,,,,,,,064-713-5600,2023-12-06,6500000,제주특별자치도
자보렌트카㈜,주사업장,제주특별자치도 제주시 선반로 93,제주특별자치도 제주시 화북일동 2155-1,33.51559197,126.5681039,,제주특별자치도 제주시 화북일동 2155-1,,100,99,1,12,0,,,,,,,,07:45,20:00,,,,,,,,064-749-5657,2023-12-06,6500000,제주특별자치도
㈜제주원렌트카,주사업장,제주특별자치도 제주시 용해로 58-7,제주특별자치도 제주시 용담이동 920-8,33.51176421,126.5024762,,제주특별자치도 제주시 용담이동 920-6,,187,182,5,10,0,,,,,,,,07:45,20:00,,,,,,,,064-746-1101,2023-12-06,6500000,제주특별자치도
㈜매일렌트카,주사업장,제주특별자치도 제주시 용해로 58-15,제주특별자치도 제주시 용담이동 917-11,33.51181759,126.5021628,,제주특별자치도 제주시 용담이동 917-11,,127,119,8,3,0,,,,,,,,07:45,20:00,,,,,,,,064-744-1472,2023-12-06,6500000,제주특별자치도
㈜비비카,주사업장,제주특별자치도 제주시 도령로 171-1,제주특별자치도 제주시 용담이동 1815,33.49636863,126.4929515,,제주특별자치도 제주시 용담이동 1815,,150,142,8,16,0,,,,,,,,07:45,20:00,,,,,,,,064-747-1200,2023-12-06,6500000,제주특별자치도
㈜제주유레카,주사업장,제주특별자치도 제주시 어영길 20,제주특별자치도 제주시 용담삼동 1175-1,33.51815022,126.4954018,,제주특별자치도 제주시 용담삼동 1175-1,,100,100,0,0,0,,,,,,,,07:45,20:00,,,,,,,,064-901-8008,2023-12-06,6500000,제주특별자치도
㈜스마일렌트카,주사업장,제주특별자치도 제주시 오일장서길 63,제주특별자치도 제주시 도두일동 2246-2,33.49713957,126.4719683,,제주특별자치도 제주시 도두일동 2243-1,,100,100,0,28,0,,,,,,,,07:45,20:00,,,,,,,,064-727-2000,2023-12-06,6500000,제주특별자치도
삼화렌트카,주사업장,"서울특별시 도봉구 도봉로160길 22, 103호(도봉동)",,37.6740942731,127.045739,,서울특별시 도봉구 방학동 468-1,,66,66,0,0,0,,,,,,,,00:00,23:59,,,,,,,손주현,02-3493-0088,2020-01-29,3090000,서울특별시 도봉구
태산렌트카,주사업장,"서울특별시 도봉구 도봉로152길 26, 117호(방학동,렉시온프라자)",,37.6692414,127.0452769,서울특별시 도봉구 마들로657,서울특별시 도봉구 방학동 718-7,,69,65,4,0,0,,,,,,,,00:00,23:59,,,,,,,이혜정,02-3491-5484,2020-01-29,3090000,서울특별시 도봉구
드림렌트카,주사업장,"서울특별시 도봉구 노해로67길 2, B2, 9-85호(창동,한국빌딩)",,37.6524378,127.0500497,,서울특별시 도봉구 도봉동282-26,,50,46,4,0,0,,,,,,,,00:00,23:59,,,,,,,김현철,02-2246-6300,2020-01-29,3090000,서울특별시 도봉구
㈜제주스타렌탈,영업소,제주특별자치도 제주시 용문로 20,제주특별자치도 제주시 용담이동 1524-12,33.50489244,126.4983969,,제주특별자치도 제주시 용담이동 1524-12,,100,100,0,0,0,,,,,,,,07:45,20:00,,,,,,,,064-759-3372,2023-12-06,6500000,제주특별자치도
㈜제주제일렌터카,영업소,제주특별자치도 제주시 월성로4길 78,제주특별자치도 제주시 용담이동 1730-4,33.49842798,126.4982067,,제주특별자치도 제주시 애월읍 상귀리 679-1,,170,156,14,6,0,,,,,,,,07:45,20:00,,,,,,,,064-747-5670,2023-12-06,6500000,제주특별자치도
㈜해피네트웍스,영업소,제주특별자치도 제주시 일주서로 7581,제주특별자치도 제주시 이호이동 1606,33.4957600045,126.456506,,제주특별자치도 제주시 노형동 3744-4,,414,392,22,0,0,,,,,,,,07:45,20:00,,,,,,,,064-711-7935,2023-12-06,6500000,제주특별자치도
퍼시픽렌트카㈜,영업소,제주특별자치도 제주시 월성로4길 74-12,제주특별자치도 제주시 용담이동 1673-1,33.49935489,126.4984473,,제주특별자치도 제주시 연동 2420,,393,341,52,23,0,,,,,,,,07:45,20:00,,,,,,,,064-747-1541,2023-12-06,6500000,제주특별자치도
(유)천일렌트카,주사업장,전라북도 완주군 삼례읍 하리로 144,전라북도 완주군 삼례읍 하리 981-6,35.901577,127.091112,전라북도 완주군 삼례읍 하리로 144,전라북도 완주군 삼례읍 하리 981-6,390,74,66,8,0,0,,,,,,,,10:00,19:00,,,,,,,정종후,063-277-1185,2023-12-14,4720000,전라북도 완주군
㈜씨엘씨,영업소,전라남도 구례군 용방면 용산로 107-66,전라남도 구례군 용방면 죽정리 920,35.27323197,127.4141682,,전라남도 구례군 용방면 죽정리 961번지 외 1개소,,329,324,5,0,0,,,,,,,,00:00,23:59,00:00,00:00,00:00,00:00,,,정민영,061-783-8914,2023-12-07,4870000,전라남도 구례군
㈜신성렌트카,영업소,전라남도 구례군 구례읍 중앙로 78-1,전라남도 구례군 구례읍 봉북리 57-1,35.2127057,127.4678837,,전라남도 구례군 토지면 구산리 181-6번지,,6,4,2,0,0,,,,,,,,00:00,23:59,00:00,00:00,00:00,00:00,,,신호영,061-782-1119,2023-12-07,4870000,전라남도 구례군
(유)동부렌트카,영업소,전라남도 구례군 구례읍 중앙로 21,전라남도 구례군 구례읍 봉동리 288-5,35.20749564,127.4676115,,전라남도 구례군 구례읍 봉동리 214-1번지 외 2개소,,14,13,1,0,0,,,,,,,,00:00,23:59,00:00,00:00,00:00,00:00,,,정화일,061-782-9333,2023-12-07,4870000,전라남도 구례군
㈜세원렌트카,영업소,"경기도 남양주시 화도읍 경춘로 1781, 3호","경기도 남양주시 화도읍 묵현리 310-4, 3호",37.65655409,127.2880772,경기도 남양주시 화도읍 가곡로 12,경기도 남양주시 화도읍 가곡리 272-2,,8,8,0,0,0,,,,,,,,09:00,19:00,,,,,,,유창덕,031-559-0027,2023-11-29,3990000,경기도 남양주시
㈜제일렌트카,영업소,"경기도 남양주시 화도읍 마석중앙로37번길 47, 708호(별나라타워)","경기도 남양주시 화도읍 마석우리 383-8, 708호(별나라타워)",37.657022,127.3033376,경기도 남양주시 화도읍 마석로26번길 3,경기도 남양주시 화도읍 마석우리 220-6,,3,3,0,0,0,,,,,,,,09:00,19:00,,,,,,,이규수,031-595-0180,2023-11-29,3990000,경기도 남양주시
㈜그린카,영업소,경기도 남양주시 다산중앙로123번길 7-14,경기도 남양주시 다산동 6087-3,37.62302999,127.1525209,경기도 남양주시 다산중앙로123번길 7-14,경기도 남양주시 다산동 6087-3,,25,25,0,0,0,,,,,,,,09:00,19:00,,,,,,,김경봉,02-3456-7732,2023-11-29,3990000,경기도 남양주시
㈜지에스렌트카,영업소,"경기도 남양주시 호평로46번길 8, 913호(호평동, 홍조프라자)","경기도 남양주시 호평동 642-1, 913호(홍조프라자)",37.65525693,127.2445864,,경기도 남양주시 수동면 내방리 326-8,,3,3,0,0,0,,,,,,,,09:00,19:00,,,,,,,,041-522-7000,2023-11-29,3990000,경기도 남양주시
